,Latitude,Longitude,School Name,School Address,School Rating
1035,30.257423,-97.782515,Barton Hills Elementary School,"2108 Barton Hills Drive, Austin, TX  78704",9
1036,30.079031,-97.638598,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3
1037,30.427723,-97.773145,Kathy Caraway Elementary School,"11104 Oak View Drive, Austin, TX  78759",8
1038,30.453042,-97.795069,Anderson Mill Elementary School,"10610 Salt Mill Hollow, Austin, TX  78750",7
1039,30.066212,-97.675259,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3
1040,30.225012,-97.897149,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9
1041,30.514465,-97.775455,Ronald Reagan Elementary School,"1700 East Park Street, Cedar Park, TX  78613",8
1042,30.37716,-97.785584,Doss Elementary School,"7005 Northledge Drive, Austin, TX  78731",9
1043,30.165899,-97.796793,Williams Elementary School,"500 Mairo Street, Austin, TX  78748",4
1044,30.256758,-97.466367,Blake Manor Elementary School,"18010 Blake Manor Road, Manor, TX  78653",4
1045,30.146508,-97.588642,Del Valle Opportunity Center,"5301 Ross Rd, Del Valle, TX 78617",4
1046,30.220434,-97.82127,Sunset Valley Elementary School,"3000 Jones Road, Sunset Valley, TX  78745",5
1047,30.513637,-97.647648,Neysa Callison Elementary School,"1750 Thompson Trail, Round Rock, TX  78664",4
1048,30.355705,-97.510319,Presidential Meadows Elementary School,"13252 George Bush Street, Manor, TX  78653",2
1049,30.297633,-97.645204,Jordan Elementary School,"6711 Johnny Morris Road, Austin, TX  78724",5
1050,30.32824,-97.756373,Highland Park Elementary School,"4900 Fairview Drive, Austin, TX  78731",9
1051,30.26065,-97.4836,Blake Manor Elementary School,"18010 Blake Manor Road, Manor, TX  78653",4
1052,30.188223,-97.787077,Williams Elementary School,"500 Mairo Street, Austin, TX  78748",4
1053,30.181251,-97.834107,Kocurek Elementary School,"9800 Curlew Drive, Austin, TX  78748",4
1054,30.268088,-97.691328,Ortega Elementary School,"1135 Garland Avenue, Austin, TX  78721",5
1055,30.21053,-97.548948,Oak Meadows Elementary School,"5600 Decker Creek Cove, Manor, TX  78653",2
1056,30.336592,-97.954861,Lakeway Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",9
1057,30.339558,-97.909795,River Ridge Elementary School,"12900 Tierra Grande Trail, Austin, TX  78732",10
1058,30.473267,-97.622899,Highland Park Elementary School,"528 Kingston Lacy Boulevard, Pflugerville, TX  78660",9
1059,30.365841,-97.648669,Pioneer Crossing Elementary School,"11300 Samsung Boulevard, Austin, TX  78754",6
1060,30.218184,-97.909094,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10
1061,30.476854,-97.634177,Windermere Elementary School,"1101 Picadilly Drive, Pflugerville, TX  78660",7
1062,30.318975,-97.980859,Bee Cave Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",8
1063,30.226796,-97.916645,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10
1064,30.540394,-97.845264,Block House Creek Elementary School,"401 Creek Run Drive, Leander, TX  78641",7
1065,30.270157,-97.458108,Blake Manor Elementary School,"18010 Blake Manor Road, Manor, TX  78653",4
1066,30.295879,-97.846777,Valley View Elementary School,"360 Loop Court, Austin, TX  78746",9
1067,30.33313,-97.921477,River Ridge Elementary School,"12900 Tierra Grande Trail, Austin, TX  78732",10
1068,30.320818,-97.524582,Blake Manor Elementary School,"18010 Blake Manor Road, Manor, TX  78653",4
1069,30.264924,-98.017489,Bee Cave Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",8
1070,30.353991,-97.848253,River Place Elementary School,"6500 Sitio Del Rio Boulevard, Austin, TX  78730",8
1071,30.19039,-97.925243,Baldwin Elementary School,"12200 Meridian Park Boulevard, Austin, TX  78739",8
1072,30.238847,-97.732882,Linder Elementary School,"2800 Metcalfe Road, Austin, TX  78741",3
1073,30.363391,-97.948431,Lago Vista Elementary School,"20311 Dawn Dr, Lago Vista, TX 78645",7
1074,30.142893,-97.7868,Blazier Elementary School,"8601 Nuckols Crossing Road, Austin, TX  78744",7
1075,30.429681,-97.789274,Laurel Mountain Elementary School,"10111 D-K Ranch Road, Austin, TX  78759",10
1076,30.456051,-97.821431,Purple Sage Elementary School,"11801 Tanglebriar Trail, Austin, TX  78750",6
1077,30.197226,-97.901443,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10
1078,30.220978,-97.728467,Linder Elementary School,"2800 Metcalfe Road, Austin, TX  78741",3
1079,30.207263,-97.808835,Cunningham Elementary School,"2200 Berkeley Avenue, Austin, TX  78745",2
1080,30.405519,-97.91216,Steiner Ranch Elementary School,"4001 North Quinlan Park Road, Austin, TX  78732",9
1081,30.362448,-97.772467,Doss Elementary School,"7005 Northledge Drive, Austin, TX  78731",9
1082,30.284672,-97.880524,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10
1083,30.507049,-97.836544,Westside Elementary School,"300 Ryan Jordan Lane, Cedar Park, TX  78613",8
1084,30.15962,-97.690731,Hillcrest Elementary School,"6910 East William Cannon Drive, Austin, TX  78744",2
1085,30.317857,-97.693191,Harris Elementary School,"1711 Wheless Lane, Austin, TX  78723",4
1086,30.087008,-97.695545,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3
1087,30.206286,-97.795307,Odom Elementary School,"1010 Turtle Creek Boulevard, Austin, TX  78745",6
1088,30.333947,-97.985935,Bee Cave Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",8
1089,30.442434,-97.932422,Lago Vista Intermediate School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",
1090,30.513529,-97.892489,Patricia Knowles Elementary School,"2101 Cougar Country Drive, Cedar Park, TX  78613",5
1091,30.517612,-97.730957,Brushy Creek Elementary School,"3800 Stonebridge Drive, Round Rock, TX  78681",8
1092,30.309205,-97.809516,Valley View Elementary School,"360 Loop Court, Austin, TX  78746",9
1093,30.261156,-97.92183,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10
1094,30.3276,-97.922962,River Ridge Elementary School,"12900 Tierra Grande Trail, Austin, TX  78732",10
1095,30.32439,-97.778865,Highland Park Elementary School,"4900 Fairview Drive, Austin, TX  78731",9
1096,30.548853,-97.755166,Chandler Oaks Elementary School,"3800 Stone Oak Drive, Round Rock, TX  78681",9
1097,30.426921,-97.896137,Grandview Hills Elementary School,"12024 Vista Parke Drive, Austin, TX  78726",6
1098,30.46537,-97.615991,Highland Park Elementary School,"528 Kingston Lacy Boulevard, Pflugerville, TX  78660",9
1099,30.318707,-97.667809,Winn Elementary School,"3500 Susquehanna Lane, Austin, TX  78723",3
1100,30.219961,-97.848753,Patton Elementary School,"6001 Westcreek Drive, Austin, TX  78749",6
1101,30.190544,-97.940382,Baldwin Elementary School,"12200 Meridian Park Boulevard, Austin, TX  78739",8
1102,30.398461,-97.757776,Hill Elementary School,"8601 Tallwood Drive, Austin, TX  78759",8
1103,30.435366,-97.707091,Parmer Lane Elementary School,"1806 Parmer Lane, Austin, TX  78727",7
1104,30.322586,-97.865858,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10
1105,30.263423,-97.707239,Oak Springs Elementary School,"3601 Webberville Road, Austin, TX  78702",3
1106,30.192848,-97.917834,Baldwin Elementary School,"12200 Meridian Park Boulevard, Austin, TX  78739",8
1107,30.493592,-97.925884,Lago Vista Intermediate School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",
1108,30.458179,-97.916337,Lago Vista Intermediate School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",
1109,30.234233,-97.893253,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9
1110,30.388479,-97.952372,Lago Vista Elementary School,"20311 Dawn Dr, Lago Vista, TX 78645",7
1111,30.499323,-97.823786,Ada Mae Faubion Elementary School,"1209 Cypress Creek Road, Cedar Park, TX  78613",6
1112,30.090024,-97.772606,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3
1113,30.525451,-97.845109,Lois F Giddens Elementary School,"1500 Timberwood Drive, Cedar Park, TX  78613",4
1114,30.230452,-97.716255,Baty Elementary School,"2101 Faro Drive, Austin, TX  78741",3
1115,30.085139,-97.664171,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3
1116,30.282342,-97.76084,Mathews Elementary School,"906 West Lynn Street, Austin, TX  78703",8
1117,30.54912,-97.788726,Parkside Elementary School,"301 Garner Park Drive, Georgetown, TX  78628",7
1118,30.217816,-97.8514,Patton Elementary School,"6001 Westcreek Drive, Austin, TX  78749",6
1119,30.401165,-97.997769,Lago Vista Elementary School,"20311 Dawn Dr, Lago Vista, TX 78645",7
1120,30.357715,-97.98416,Bee Cave Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",8
1121,30.402287,-97.92574,Lago Vista Elementary School,"20311 Dawn Dr, Lago Vista, TX 78645",7
1122,30.446255,-97.653896,Springhill Elementary School,"600 South Heatherwilde Boulevard, Pflugerville, TX  78660",5
1123,30.439318,-97.766802,Pond Springs Elementary School,"7825 Elkhorn Mountain Trail, Austin, TX  78729",5
1124,30.310743,-97.693482,Blanton Elementary School,"5408 Westminster Drive, Austin, TX  78723",5
1125,30.345917,-97.873079,Laura Welch Bush Elementary School,"12600 Country Trails Lane, Austin, TX  78732",10
1126,30.195008,-97.862442,Kiker Elementary School,"5913 La Crosse Avenue, Austin, TX  78739",10
1127,30.11066,-97.719323,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3
1128,30.370621,-97.682123,Walnut Creek Elementary School,"401 West Braker Lane, Austin, TX  78753",3
1129,30.34242,-97.855507,Bridge Point El,"6401 Cedar Street, Austin, TX  78746",10
1130,30.088853,-97.770208,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3
1131,30.490535,-97.569765,Rowe Lane Elementary School,"3112 Speidel Drive, Pflugerville, TX  78660",9
1132,30.237213,-97.984948,Baldwin Elementary School,"12200 Meridian Park Boulevard, Austin, TX  78739",8
1133,30.415283,-97.537446,Mott Elementary School,,
1134,30.141025,-97.666351,Popham Elementary School,"7014 Elroy Road, Austin, TX  78617",3
1135,30.470273,-97.826918,Pauline Naumann Elementary School,"1201 Brighton Bend Lane, Cedar Park, TX  78613",8
1136,30.28836,-97.866409,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10
1137,30.316027,-97.765966,Casis Elementary School,"2710 Exposition Boulevard, Austin, TX  78703",10
1138,30.534263,-97.660651,Double File Trail Elementary School,"2400 Chandler Creek Boulevard, Round Rock, TX  78665",5
1139,30.415097,-97.920159,Lago Vista Elementary School,"20311 Dawn Dr, Lago Vista, TX 78645",7
1140,30.425312,-97.569368,Mott Elementary School,,
1141,30.294896,-97.91835,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10
1142,30.311831,-97.682727,Andrews Elementary School,"6801 Northeast Drive, Austin, TX  78723",4
1143,30.22298,-97.628333,Govalle Elementary School,"3601 Del Valle Street, Austin, TX  78617",1
1144,30.406189,-97.736773,Davis Elementary School,"5214 Duval Road, Austin, TX  78727",6
1145,30.502397,-97.665632,Neysa Callison Elementary School,"1750 Thompson Trail, Round Rock, TX  78664",4
1146,30.241301,-97.875925,Oak Hill Elementary School,"6101 Patton Ranch Road, Austin, TX  78735",6
1147,30.35098,-97.756964,Doss Elementary School,"7005 Northledge Drive, Austin, TX  78731",9
1148,30.32517,-97.528504,Blake Manor Elementary School,"18010 Blake Manor Road, Manor, TX  78653",4
1149,30.493912,-97.649868,Gattis Elementary School,"2920 Round Rock Ranch Boulevard, Round Rock, TX  78665",7
1150,30.226689,-97.780392,St Elmo El,"600 West Saint Elmo Road, Austin, TX  78745",6
1151,30.439008,-97.824771,Canyon Creek Elementary School,"10210 Ember Glen Drive, Austin, TX  78726",10
1152,30.380895,-97.958462,Lago Vista Elementary School,"20311 Dawn Dr, Lago Vista, TX 78645",7
1153,30.521831,-97.676542,Vic Robertson Elementary School,"1415 Bayland Street, Round Rock, TX  78664",4
1154,30.471208,-97.818481,Pauline Naumann Elementary School,"1201 Brighton Bend Lane, Cedar Park, TX  78613",8
1155,30.365303,-97.987608,Lago Vista Elementary School,"20311 Dawn Dr, Lago Vista, TX 78645",7
1156,30.44681,-97.576094,Riojas Elementary School,"3400 Crispin Hall Lane, Pflugerville, TX  78660",7
1157,30.362549,-97.465251,Neidig Elementary School,"13700 County Line Road, Elgin, TX  78621",2
1158,30.143946,-97.881579,Baranoff Elementary School,"12009 Buckingham Gate Road, Austin, TX  78748",9
1159,30.338981,-97.747333,Gullett Elementary School,"6310 Treadwell Boulevard, Austin, TX  78757",10
1160,30.255525,-97.467146,Blake Manor Elementary School,"18010 Blake Manor Road, Manor, TX  78653",4
1161,30.290259,-97.800183,Eanes Elementary School,"4101 Bee Cave Road, West Lake Hills, TX  78746",10
1162,30.33858,-97.706468,Webb Primary Center,"601 East Saint Johns Avenue, Austin, TX  78752",3
1163,30.270556,-97.469296,Blake Manor Elementary School,"18010 Blake Manor Road, Manor, TX  78653",4
1164,30.379289,-97.936837,Lago Vista Elementary School,"20311 Dawn Dr, Lago Vista, TX 78645",7
1165,30.323864,-97.72008,Reilly Elementary School,"405 Denson Drive, Austin, TX  78752",7
1166,30.196609,-97.811993,Cunningham Elementary School,"2200 Berkeley Avenue, Austin, TX  78745",2
1167,30.144805,-97.850431,Baranoff Elementary School,"12009 Buckingham Gate Road, Austin, TX  78748",9
1168,30.231393,-97.712806,Baty Elementary School,"2101 Faro Drive, Austin, TX  78741",3
1169,30.390815,-97.761576,Hill Elementary School,"8601 Tallwood Drive, Austin, TX  78759",8
1170,30.145168,-97.748307,Blazier Elementary School,"8601 Nuckols Crossing Road, Austin, TX  78744",7
1171,30.180411,-97.833577,Kocurek Elementary School,"9800 Curlew Drive, Austin, TX  78748",4
1172,30.224836,-97.895435,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9
1173,30.036426,-97.896599,Laura B Negley Elementary School,"5940 McNaughton, Kyle, TX  78640",6
1174,30.275807,-97.808016,Cedar Creek Elementary School,"3301 Pinnacle Road, Austin, TX  78746",9
1175,30.398728,-97.87981,Steiner Ranch Elementary School,"4001 North Quinlan Park Road, Austin, TX  78732",9
1176,30.337339,-97.652761,Winn Elementary School,"3500 Susquehanna Lane, Austin, TX  78723",3
1177,30.39699,-97.599267,Pflugerville Elementary School,"701 Immanuel Road, Pflugerville, TX  78660",7
1178,30.446626,-97.745106,Jollyville Elementary School,"6720 Corpus Christi Drive, Austin, TX  78729",6
1179,30.367066,-97.675823,Graham Elementary School,"11211 Tom Adams Drive, Austin, TX  78753",8
1180,30.209257,-97.931266,Baldwin Elementary School,"12200 Meridian Park Boulevard, Austin, TX  78739",8
1181,30.337557,-97.776808,Highland Park Elementary School,"4900 Fairview Drive, Austin, TX  78731",9
1182,30.31181,-97.675644,Andrews Elementary School,"6801 Northeast Drive, Austin, TX  78723",4
1183,30.375082,-97.770156,Hill Elementary School,"8601 Tallwood Drive, Austin, TX  78759",8
1184,30.363736,-97.70679,Wooldridge Elementary School,"1412 Norseman Terrace, Austin, TX  78758",5
1185,30.341678,-97.785311,Bridge Point El,"6401 Cedar Street, Austin, TX  78746",10
1186,30.348157,-97.755856,Gullett Elementary School,"6310 Treadwell Boulevard, Austin, TX  78757",10
1187,30.350544,-97.804288,Bridge Point El,"6401 Cedar Street, Austin, TX  78746",10
1188,30.315101,-97.750216,Texas School For The Blind,"1100 West 45th Street, Austin, TX  78756",1
1189,30.196514,-97.802316,Cunningham Elementary School,"2200 Berkeley Avenue, Austin, TX  78745",2
1190,30.20939,-97.87013,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9
1191,30.315921,-97.720853,Ridgetop Elementary School,"5005 Caswell Avenue, Austin, TX  78751",5
1192,30.381635,-97.708393,Cook Elementary School,"1511 Cripple Creek Drive, Austin, TX  78758",5
1193,30.497979,-97.850467,Westside Elementary School,"300 Ryan Jordan Lane, Cedar Park, TX  78613",8
1194,30.509086,-97.86541,C. C. Mason Elementary School (Col. Charles Clayborn),"1501 Lakeline Boulevard, Cedar Park, TX  78613",4
1195,30.338463,-97.78099,Highland Park Elementary School,"4900 Fairview Drive, Austin, TX  78731",9
1196,30.196968,-97.741206,Rodriguez Elementary School,"4400 Franklin Park Drive, Austin, TX  78744",2
1197,30.313241,-97.86388,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10
1198,30.103775,-97.687332,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3
1199,30.409541,-97.60256,Pflugerville Elementary School,"701 Immanuel Road, Pflugerville, TX  78660",7
1200,30.300147,-97.687424,Blanton Elementary School,"5408 Westminster Drive, Austin, TX  78723",5
1201,30.156383,-97.802097,Casey Elementary School,"9400 Texas Oaks Drive, Austin, TX  78748",4
1202,30.485547,-97.863794,Deer Creek Elementary School,"2420 Zeppelin Drive, Cedar Park, TX  78613",9
1203,30.519443,-97.878339,Patricia Knowles Elementary School,"2101 Cougar Country Drive, Cedar Park, TX  78613",5
1204,30.294012,-97.964121,Lakeway Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",9
1205,30.215595,-97.781948,St Elmo El,"600 West Saint Elmo Road, Austin, TX  78745",6
1206,30.352406,-97.725928,Wooten Elementary School,"1406 Dale Drive, Austin, TX  78757",6
1207,30.327926,-97.682333,Andrews Elementary School,"6801 Northeast Drive, Austin, TX  78723",4
1208,30.408462,-97.859623,Grandview Hills Elementary School,"12024 Vista Parke Drive, Austin, TX  78726",6
1209,30.522266,-97.802186,Ronald Reagan Elementary School,"1700 East Park Street, Cedar Park, TX  78613",8
1210,30.126249,-97.684978,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3
1211,30.28927,-97.96522,Lakeway Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",9
1212,30.455156,-97.786538,Live Oak Elementary School,"8607 Anderson Mill Road, Austin, TX  78729",6
1213,30.179496,-97.762498,Langford Elementary School,"2206 Blue Meadow Drive, Austin, TX  78744",5
1214,30.096712,-97.662839,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3
1215,30.242151,-97.88657,Oak Hill Elementary School,"6101 Patton Ranch Road, Austin, TX  78735",6
1216,30.195464,-97.512203,Oak Meadows Elementary School,"5600 Decker Creek Cove, Manor, TX  78653",2
1217,30.130878,-97.783571,Blazier Elementary School,"8601 Nuckols Crossing Road, Austin, TX  78744",7
1218,30.187794,-97.744898,Widen Elementary School,"5605 Nuckols Crossing Road, Austin, TX  78744",1
1219,30.349167,-97.621793,Bluebonnet Trail Elementary School,"11316 Farmhaven Road, Austin, TX  78754",6
1220,30.20331,-97.78977,Odom Elementary School,"1010 Turtle Creek Boulevard, Austin, TX  78745",6
1221,30.338821,-97.788776,Bridge Point El,"6401 Cedar Street, Austin, TX  78746",10
1222,30.353015,-97.744614,Gullett Elementary School,"6310 Treadwell Boulevard, Austin, TX  78757",10
1223,30.203249,-97.817394,Cunningham Elementary School,"2200 Berkeley Avenue, Austin, TX  78745",2
1224,30.346637,-97.745961,Gullett Elementary School,"6310 Treadwell Boulevard, Austin, TX  78757",10
1225,30.144774,-97.625616,Popham Elementary School,"7014 Elroy Road, Austin, TX  78617",3
1226,30.272035,-97.616677,Travis County State Jail,www.wsdtx.org,
1227,30.231712,-97.770445,Galindo Elementary School,"3800 South 2nd Street, Austin, TX  78704",3
1228,30.251733,-97.720476,Metz Elementary School,"84 Robert Martinez Junior Street, Austin, TX  78702",3
1229,30.423935,-97.766013,Kathy Caraway Elementary School,"11104 Oak View Drive, Austin, TX  78759",8
1230,30.262422,-97.567351,Oak Meadows Elementary School,"5600 Decker Creek Cove, Manor, TX  78653",2
1231,30.077143,-97.753147,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3
1232,30.187565,-97.7478,Widen Elementary School,"5605 Nuckols Crossing Road, Austin, TX  78744",1
1233,30.312515,-97.7201,Ridgetop Elementary School,"5005 Caswell Avenue, Austin, TX  78751",5
1234,30.355988,-97.991862,Bee Cave Elementary School,"3322 Ranch Road 620 South, Austin, TX  78738",8
1235,30.268762,-97.692883,Ortega Elementary School,"1135 Garland Avenue, Austin, TX  78721",5
1236,30.414486,-97.776032,Laurel Mountain Elementary School,"10111 D-K Ranch Road, Austin, TX  78759",10
1237,30.501803,-97.790979,Rutledge Elementary School,"11501 Staked Plains Drive, Austin, TX  78717",9
1238,30.134057,-97.622311,Popham Elementary School,"7014 Elroy Road, Austin, TX  78617",3
1239,30.416357,-97.967201,Lago Vista Elementary School,"20311 Dawn Dr, Lago Vista, TX 78645",7
1240,30.459999,-97.919645,Lago Vista Intermediate School,"8039 Bar K Ranch Rd, Lago Vista, TX 78645",
1241,30.372902,-97.826904,River Place Elementary School,"6500 Sitio Del Rio Boulevard, Austin, TX  78730",8
1242,30.373863,-97.808322,Bridge Point El,"6401 Cedar Street, Austin, TX  78746",10
1243,30.387914,-97.968826,Lago Vista Elementary School,"20311 Dawn Dr, Lago Vista, TX 78645",7
1244,30.226596,-97.96059,Baldwin Elementary School,"12200 Meridian Park Boulevard, Austin, TX  78739",8
1245,30.079693,-97.831517,Buda Elementary School,"300 N San Marcos St, Buda, TX 78610",6
1246,30.378435,-97.979003,Lago Vista Elementary School,"20311 Dawn Dr, Lago Vista, TX 78645",7
1247,30.392692,-97.771321,Laurel Mountain Elementary School,"10111 D-K Ranch Road, Austin, TX  78759",10
1248,30.178798,-98.006873,Dripping Springs Elementary School,"29400 Ranch Rd 12, Dripping Springs, TX 78620",7
1249,30.263023,-97.807187,Cedar Creek Elementary School,"3301 Pinnacle Road, Austin, TX  78746",9
1250,30.279157,-97.472395,Blake Manor Elementary School,"18010 Blake Manor Road, Manor, TX  78653",4
1251,30.460998,-97.582054,Murchison Elementary School,"2215 Kelly Lane, Pflugerville, TX  78660",8
1252,30.360993,-97.772274,Doss Elementary School,"7005 Northledge Drive, Austin, TX  78731",9
1253,30.134605,-97.652239,Popham Elementary School,"7014 Elroy Road, Austin, TX  78617",3
1254,30.473077,-97.609585,Highland Park Elementary School,"528 Kingston Lacy Boulevard, Pflugerville, TX  78660",9
1255,30.486741,-97.551518,Rowe Lane Elementary School,"3112 Speidel Drive, Pflugerville, TX  78660",9
1256,30.417887,-97.898893,Grandview Hills Elementary School,"12024 Vista Parke Drive, Austin, TX  78726",6
1257,30.513259,-97.721818,Fern Bluff Elementary School,"17815 Park Valley Drive, Round Rock, TX  78681",10
1258,30.340893,-97.706486,Brown Elementary School,"505 West Anderson Lane, Austin, TX  78752",4
1259,30.502877,-97.651347,Neysa Callison Elementary School,"1750 Thompson Trail, Round Rock, TX  78664",4
1260,30.339761,-97.810749,Bridge Point El,"6401 Cedar Street, Austin, TX  78746",10
1261,30.334556,-97.73789,Brentwood Elementary School,"6700 Arroyo Seco, Austin, TX  78757",7
1262,30.414163,-97.722362,Summitt Elementary School,"12207 Brigadoon Lane, Austin, TX  78727",8
1263,30.28666,-97.874303,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10
1264,30.206772,-97.788864,Odom Elementary School,"1010 Turtle Creek Boulevard, Austin, TX  78745",6
1265,30.160359,-97.768522,Blazier Elementary School,"8601 Nuckols Crossing Road, Austin, TX  78744",7
1266,30.188687,-97.788354,Williams Elementary School,"500 Mairo Street, Austin, TX  78748",4
1267,30.150405,-97.857609,Baranoff Elementary School,"12009 Buckingham Gate Road, Austin, TX  78748",9
1268,30.42993,-97.826063,Canyon Creek Elementary School,"10210 Ember Glen Drive, Austin, TX  78726",10
1269,30.28856,-97.82341,Forest Trail Elementary School,"1203 South Capital of Texas Highway, West Lake Hills, TX  78746",10
1270,30.231794,-97.78839,Joslin Elementary School,"4500 Manchaca Road, Austin, TX  78745",4
1271,30.203281,-97.881372,Mills Elementary School,"6201 Davis Lane, Austin, TX  78749",9
1272,30.391958,-97.798234,Laurel Mountain Elementary School,"10111 D-K Ranch Road, Austin, TX  78759",10
1273,30.41849,-97.624943,Wieland Elementary School,"900 Tudor House Road, Pflugerville, TX  78660",4
1274,30.222656,-97.934224,Clayton Elementary School,"7525 La Crosse Avenue, Austin, TX  78739",10
1275,30.329067,-97.753743,Highland Park Elementary School,"4900 Fairview Drive, Austin, TX  78731",9
1276,30.486082,-97.545588,Rowe Lane Elementary School,"3112 Speidel Drive, Pflugerville, TX  78660",9
1277,30.359548,-97.753902,Doss Elementary School,"7005 Northledge Drive, Austin, TX  78731",9
1278,30.313662,-97.676064,Andrews Elementary School,"6801 Northeast Drive, Austin, TX  78723",4
1279,30.360807,-97.546749,Shadowglen Elementary School,"12000 Shadowglen Trace, Manor, TX 78653",5
1280,30.202854,-97.799873,Cunningham Elementary School,"2200 Berkeley Avenue, Austin, TX  78745",2
1281,30.256512,-97.466522,Blake Manor Elementary School,"18010 Blake Manor Road, Manor, TX  78653",4
1282,30.243539,-97.553409,Oak Meadows Elementary School,"5600 Decker Creek Cove, Manor, TX  78653",2
1283,30.153907,-97.64756,Popham Elementary School,"7014 Elroy Road, Austin, TX  78617",3
1284,30.419055,-97.728233,Summitt Elementary School,"12207 Brigadoon Lane, Austin, TX  78727",8
1285,30.379037,-97.910863,Laura Welch Bush Elementary School,"12600 Country Trails Lane, Austin, TX  78732",10
1286,30.254631,-97.778778,Barton Hills Elementary School,"2108 Barton Hills Drive, Austin, TX  78704",9
1287,30.281904,-97.687247,Sims Elementary School,"1203 Springdale Road, Austin, TX  78721",3
1288,30.273047,-97.856978,Forest Trail Elementary School,"1203 South Capital of Texas Highway, West Lake Hills, TX  78746",10
1289,30.371888,-97.826294,River Place Elementary School,"6500 Sitio Del Rio Boulevard, Austin, TX  78730",8
1290,30.288805,-97.873497,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10
1291,30.546407,-97.703943,Old Town Elementary School,"2200 Chaparral Drive, Round Rock, TX  78681",7
1292,30.445631,-97.613686,Brookhollow Elementary School,"1200 North Railroad Avenue, Pflugerville, TX  78660",5
1293,30.155905,-97.85707,Baranoff Elementary School,"12009 Buckingham Gate Road, Austin, TX  78748",9
1294,30.245059,-97.906665,Oak Hill Elementary School,"6101 Patton Ranch Road, Austin, TX  78735",6
1295,30.360184,-97.47202,Presidential Meadows Elementary School,"13252 George Bush Street, Manor, TX  78653",2
1296,30.046628,-97.721439,Creedmoor Elementary School,"5604 Farm to Market Road 1327, Austin, TX  78747",3
1297,30.398108,-97.781948,Laurel Mountain Elementary School,"10111 D-K Ranch Road, Austin, TX  78759",10
1298,30.330388,-97.51063,Presidential Meadows Elementary School,"13252 George Bush Street, Manor, TX  78653",2
1299,30.313862,-97.834862,Valley View Elementary School,"360 Loop Court, Austin, TX  78746",9
1300,30.378332,-97.817326,River Place Elementary School,"6500 Sitio Del Rio Boulevard, Austin, TX  78730",8
1301,30.326539,-97.683051,Andrews Elementary School,"6801 Northeast Drive, Austin, TX  78723",4
1302,30.231854,-97.670458,Allison Elementary School,"515 Vargas Road, Austin, TX  78741",7
1303,30.256773,-97.83649,Patton Elementary School,"6001 Westcreek Drive, Austin, TX  78749",6
1304,30.553247,-97.665868,Union Hill Elementary School,"1511 Gulf Way, Round Rock, TX  78665",5
1305,30.44881,-97.755846,Jollyville Elementary School,"6720 Corpus Christi Drive, Austin, TX  78729",6
1306,30.314441,-97.862717,Barton Creek Elementary School,"1370 Patterson Road, Austin, TX  78733",10
1307,30.192144,-97.968215,Baldwin Elementary School,"12200 Meridian Park Boulevard, Austin, TX  78739",8
1308,30.359817,-97.859691,Steiner Ranch Elementary School,"4001 North Quinlan Park Road, Austin, TX  78732",9
